Time	[X_25,1]	[X_25,2]	[X_25,3]	[X_25,4]	[X_25,5]	[X_25,6]	[X_25,7]	[X_25,8]	[X_25,9]	[X_25,10]	[X_25,11]	[X_25,12]	[X_25,13]	[X_25,14]	[X_25,15]	[X_25,16]	[X_25,17]	[X_25,18]	[X_25,19]	[X_25,20]	[X_25,21]	[X_25,22]	[X_25,23]	[X_25,24]	[X_25,25]	[X_25,26]	[X_25,27]	[X_25,28]	[X_25,29]	[X_25,30]	[X_25,31]	[X_25,32]	[X_25,33]	[X_25,34]	[X_25,35]	[X_25,36]	[X_25,37]	[X_25,38]	[X_25,39]	[X_25,40]	[X_25,41]	[X_25,42]	[X_25,43]	[X_25,44]	[X_25,45]	[X_25,46]	[X_25,47]	[X_25,48]	[X_25,49]
774.5	29.2871	31.4083	32.5108	35.8136	20.0905	23.1814	27.1006	30.8716	30.0344	7.94587	10.965	13.6236	16.1145	18.4003	20.7379	22.9661	24.7785	26.7289	28.8221	30.4838	32.0263	33.1305	34.5675	36.0762	37.089	36.1835	35.0431	33.1847	32.2447	30.5695	28.6085	26.7496	24.9683	22.9175	20.8437	18.5813	16.1278	13.6665	11.0294	7.99585	30.8157	31.2448	27.0642	23.6582	19.8034	16.9732	14.6064	12.7323	11.7592
775	29.5612	31.7071	32.8039	36.2226	20.9305	24.0482	28.0408	31.8293	31.0425	9.81941	12.9689	15.7606	18.3799	20.763	23.2338	25.5776	27.4186	29.4437	31.6518	33.3442	34.9011	35.9504	37.4214	39.019	40.0845	39.1442	37.9876	36.009	35.1521	33.4347	31.3848	29.4676	27.6542	25.5199	23.3702	20.9981	18.3976	15.8196	13.0571	9.8771	31.8849	32.2434	28.0116	24.5838	20.6386	17.7398	15.3004	13.3745	12.3996
775.5	29.8287	31.9986	33.0884	36.62	21.7558	24.8963	28.9667	32.8113	32.1503	11.6758	14.9634	17.89	20.6341	23.1068	25.7084	28.1648	30.0239	32.1191	34.4425	36.1585	37.7214	38.7005	40.1996	41.8868	43.0019	42.032	40.8662	38.7635	38.0083	36.254	34.1167	32.1465	30.3098	28.0969	25.8786	23.4021	20.6569	17.9671	15.0792	11.7429	33.0535	33.2664	28.9454	25.493	21.4592	18.4944	15.9834	14.0063	13.0304
776	30.0893	32.2827	33.3642	37.0063	22.5668	25.7271	29.8802	33.8054	33.3005	13.5101	16.9396	20.0014	22.8676	25.4229	28.1527	30.7188	32.5849	34.7451	37.1838	38.9151	40.4737	41.3634	42.8817	44.6578	45.8169	44.8253	43.6607	41.431	40.7998	39.0158	36.7933	34.7764	32.9261	30.6398	28.3601	25.7842	22.896	20.0988	17.0866	13.5882	34.2649	34.3014	29.8669	26.3871	22.2656	19.2371	16.6556	14.6275	13.6517
776.5	30.3431	32.5594	33.6316	37.382	23.3639	26.5413	30.7805	34.8011	34.4646	15.319	18.8919	22.0882	25.0733	27.7043	30.56	33.2322	35.0932	37.3119	39.8654	41.6014	43.1421	43.9168	45.4399	47.3008	48.494	47.4939	46.3465	43.989	43.5115	41.7073	39.4036	37.3479	35.495	33.1412	30.808	28.138	25.1079	22.2079	19.0736	15.4097	35.491	35.3383	30.7755	27.2664	23.0581	19.968	17.317	15.2382	14.2635
777	30.5903	32.8289	33.8908	37.7475	24.1472	27.3392	31.6665	35.7903	35.6263	17.1003	20.8165	24.1456	27.2463	29.9455	32.9242	35.6984	37.5401	39.8092	42.4752	44.2019	45.7051	46.3278	47.8299	49.7638	50.9702	49.987	48.8855	46.4044	46.1225	44.3128	41.9346	39.8508	38.0088	35.5947	33.2167	30.4579	27.2877	24.2898	21.0366	17.2051	36.7161	36.3693	31.67	28.1313	23.837	20.6873	17.9676	15.8386	14.866
777.5	30.8307	33.0911	34.142	38.1031	24.917	28.1206	32.5365	36.7671	36.7757	18.8523	22.7108	26.1702	29.3824	32.1416	35.2397	38.1103	39.916	42.2241	44.9979	46.695	48.1299	48.5386	49.9637	51.9325	53.0929	52.1949	51.2049	48.6189	48.6012	46.8101	44.3694	42.273	40.4588	37.9934	35.5808	32.7397	29.4314	26.3411	22.9729	18.9729	37.9305	37.3887	32.5487	28.9814	24.6022	21.3949	18.6076	16.4287	15.4591
778	31.0646	33.3463	34.3854	38.4489	25.6731	28.8853	33.389	37.7272	37.906	20.5738	24.5727	28.1592	31.4778	34.2877	37.5004	40.4601	42.2088	44.5397	47.4114	49.0461	50.3562	50.4161	51.566	53.3045	53.3741	53.6496	53.0983	50.4974	50.8894	49.1636	46.6835	44.5982	42.8344	40.3295	37.8946	34.9788	31.5352	28.3591	24.8805	20.7116	39.128	38.3923	33.4101	29.8166	25.3539	22.091	19.237	17.0086	16.0429
778.5	31.292	33.5944	34.6211	38.785	26.4156	29.6328	34.2226	38.667	39.0123	22.2635	26.4005	30.11	33.5291	36.3788	39.6993	42.738	44.4021	46.7308	49.6793	51.1884	52.2117	21.9644	0.706358	1.58844	2.41547	1.52801	0.486109	46.2708	52.8258	51.303	48.8359	46.8024	45.1214	42.5937	40.152	37.1709	33.5958	30.3414	26.7579	22.4202	40.3037	39.3768	34.253	30.6364	26.092	22.7756	19.8559	17.5784	16.6176
779	31.513	33.8357	34.8492	39.1114	27.1444	30.3629	35.036	39.5835	40.0905	23.9203	28.1923	32.0199	35.5323	38.4089	41.8278	44.9306	46.4715	48.751	51.6526	0.289473	1.27238	2.52453	3.50576	4.2297	4.9608	4.18546	3.28776	2.43308	1.20729	0.287849	50.6583	48.8421	47.299	44.7732	42.3451	39.3107	35.6095	32.2854	28.6033	24.0977	41.4539	40.3395	35.0761	31.4404	26.8164	23.4486	20.4643	18.1382	17.1831
779.5	31.7277	34.0701	35.0699	39.428	27.8592	31.075	35.8281	40.4744	41.1373	25.5431	29.9465	33.8862	37.483	40.3707	43.8743	47.0143	48.2642	0.22124	1.43029	2.70571	3.8472	4.89884	5.80568	6.53892	7.19811	6.50679	5.64734	4.82493	3.786	2.69807	1.48366	0.224315	49.221	46.8451	44.4636	41.392	37.5721	34.1886	30.4151	25.7429	42.5755	41.2779	35.8783	32.2281	27.5271	24.1102	21.0623	18.688	17.7395
780	31.9362	34.2979	35.2831	39.7348	28.56	31.7688	36.5977	41.3373	42.1495	27.1306	31.6609	35.7056	39.3758	42.2513	45.7594	0.743944	1.37518	2.72664	3.89561	5.0157	6.10057	7.1363	8.07983	8.87031	9.4971	8.85173	7.98275	7.08975	6.07184	5.02839	3.94262	2.74778	1.36871	0.631861	46.4315	43.4036	39.4784	36.0481	32.1915	27.3547	43.6655	42.1899	36.6586	32.9993	28.2238	24.7603	21.65	19.228	18.2869
780.5	32.1386	34.5189	35.489	40.0317	29.2467	32.444	37.3439	42.1701	43.124	28.6814	33.3334	37.473	41.1806	43.198	0.893431	2.41474	3.77625	5.00108	6.14841	7.28185	8.40796	9.4835	10.492	11.3485	11.9755	11.3433	10.4491	9.46329	8.41392	7.31461	6.18635	5.00923	3.7625	2.42391	0.886136	44.5358	41.299	37.859	33.9305	28.9318	44.721	43.0735	37.4161	33.7535	28.9065	25.3988	22.2273	19.7581	18.8254
781	32.335	34.7334	35.6875	40.3185	29.919	33.1001	38.0657	42.9706	44.0576	30.1935	34.9562	39.1088	0.453754	1.70948	3.25611	4.65892	5.98736	7.24891	8.47561	9.67944	10.8759	11.9996	13.0754	14.0002	14.6487	14.0078	13.0827	11.9999	10.9108	9.72551	8.50034	7.25146	5.97508	4.65503	3.2451	1.69143	0.39749	39.5433	35.6248	30.4722	45.7389	43.9267	38.1497	34.4903	29.5751	26.0259	22.7944	20.2785	19.355
781.5	32.5255	34.9414	35.8788	40.5954	30.5768	33.7368	38.7621	43.7363	44.9441	31.6548	36.365	0.408734	2.2485	3.90656	5.42259	6.87165	8.2593	9.61183	10.9518	12.2405	13.5106	14.6739	15.8123	16.8077	17.4911	16.8274	15.8694	14.689	13.5699	12.2954	10.9598	9.61397	8.25721	6.85951	5.41259	3.89267	2.25932	0.408789	37.1157	31.9642	46.7134	44.7472	38.8587	35.2093	30.2295	26.6414	23.3512	20.7893	19.8758
782	32.7101	35.1429	36.0629	40.8621	31.22	34.3537	39.4316	44.4602	45.7371	32.8825	0.487746	2.53179	4.34094	6.02097	7.6223	9.179	10.653	12.1115	13.5739	14.9447	16.2817	17.4709	18.6663	19.7347	20.4616	19.7664	18.7752	17.4964	16.3632	15.006	13.5609	12.1158	10.6683	9.1621	7.61996	6.01954	4.34693	2.53148	0.48632	33.2256	47.6	45.5279	39.5416	35.91	30.8694	27.2453	23.8978	21.2904	20.3878
782.5	32.8889	35.3381	36.2399	41.1187	31.8483	34.9499	40.0687	45.0969	45.9885	1.06571	2.48489	4.53321	6.41334	8.18767	9.91641	11.6005	13.1619	14.7257	16.3104	17.7547	19.1487	20.3495	21.5969	22.7411	23.517	22.7851	21.7615	20.3825	19.2523	17.8211	16.2714	14.7331	13.2001	11.5797	9.92618	8.20511	6.4166	4.5328	2.48564	0.75688	47.9591	46.2255	40.1931	36.5918	31.4949	27.8376	24.4342	21.782	20.8911
783	33.0621	35.5269	36.4099	41.3649	32.4613	35.522	40.6357	43.8519	0.706167	1.92963	4.40174	6.53777	8.53719	10.4317	12.3013	14.1164	15.7561	17.4195	19.1237	20.6316	22.0729	23.2719	24.5676	25.7904	26.6186	25.8472	24.7927	23.3107	22.1994	20.7025	19.0535	17.4301	15.8219	14.0911	12.3271	10.4748	8.54006	6.54131	4.40707	1.94541	0.720007	44.3395	40.7749	37.2511	32.1054	28.4183	24.9605	22.2642	21.3858
783.5	33.2297	35.7095	36.5727	41.5998	33.0532	35.9834	0.219498	1.15743	2.24807	3.63187	6.24939	8.56648	10.7199	12.7397	14.7524	16.696	18.4021	20.1582	21.9793	23.5419	25.0219	26.2068	27.5478	28.852	29.7343	28.9223	27.8389	26.2507	25.173	23.617	21.8728	20.1719	18.4997	16.6653	14.7977	12.8155	10.724	8.57677	6.26181	3.64043	2.24948	1.17952	0.202561	37.7961	32.6954	28.9869	25.4766	22.737	21.8718
784	33.3918	35.8857	36.7265	41.8039	33.5165	0.272004	1.37679	2.49978	3.72671	5.31652	8.1069	10.6211	12.9416	15.0867	17.2417	19.3101	21.0707	22.9133	24.8496	26.4591	27.9704	29.1297	30.5131	31.9014	32.8385	31.9862	30.8765	29.178	28.1479	26.5385	24.7017	22.93	21.2041	19.2728	17.3101	15.2018	12.9479	10.6401	8.1291	5.31997	3.72251	2.51449	1.41068	0.240258	33.156	29.5358	25.9819	23.2004	22.3493
784.5	33.5481	36.0534	36.8538	41.7997	31.2059	1.31932	2.59016	3.83416	5.23722	7.031	9.99609	12.6985	15.1835	17.449	19.7449	21.9347	23.7387	25.6626	27.7136	29.363	30.8986	32.0208	33.4436	34.9183	35.9101	35.019	33.8863	32.0734	31.105	29.4468	27.5194	25.6823	23.9121	21.8897	19.8395	17.6097	15.1928	12.7287	10.0329	7.03444	5.2361	3.84795	2.61745	1.34854	30.8801	29.9945	26.4698	23.6536	22.8182
785	33.6968	36.2022	36.8801	8.28755	0.904701	2.44361	3.80844	5.20748	6.79426	8.7794	11.9129	14.7897	17.4305	19.8085	22.2435	24.5518	26.389	28.3895	30.5553	32.238	33.7909	34.8636	36.3221	37.8851	38.9305	38.0032	36.8521	34.9205	34.029	32.3266	30.3097	28.4122	26.6065	24.498	22.3675	20.0209	17.4433	14.8337	11.9698	8.78726	6.80199	5.22372	3.83405	2.47936	0.89748	29.9582	26.9157	24.0935	23.2779
785.5	33.8275	36.2454	7.06521	0.86392	1.89439	3.5331	5.05078	6.6218	8.38792	10.5511	13.8454	16.8836	19.6705	22.1521	24.724	27.1483	29.0085	31.0813	33.3623	35.0715	36.6339	37.6426	39.1318	40.7843	41.8806	40.9215	39.7583	37.7039	36.9065	35.165	33.06	31.1073	29.2745	27.0847	24.8806	22.4223	19.6877	16.9442	13.9272	10.5666	8.40896	6.64391	5.07852	3.58771	1.93297	28.9556	27.2653	24.5116	23.7266
786	33.839	30.6367	0.841874	1.73119	2.86419	4.62481	6.31068	8.06163	10.0023	12.3325	15.781	18.9702	21.8942	24.4704	27.1768	29.7144	31.587	33.7272	36.1239	37.8518	39.4143	40.3416	41.8539	43.5958	44.7387	43.7543	42.5878	40.4074	39.7247	37.9504	35.7592	33.757	31.9062	29.64	27.3692	24.8044	21.9165	19.05	15.8921	12.3581	10.0406	8.09341	6.34808	4.7242	2.9822	28.4449	27.5514	24.9038	24.1615
786.5	30.3245	0.756222	1.63013	2.59137	3.84521	5.72962	7.58253	9.51305	11.6229	14.1116	17.7091	21.0414	24.0947	26.7563	29.5944	32.2421	34.1158	36.3178	38.8298	40.5669	42.1173	42.9406	44.4642	46.2931	47.4746	46.4757	45.3192	43.011	42.4694	40.6708	38.3965	36.3519	34.4935	32.156	29.8261	27.1605	24.1228	21.1427	17.8535	14.1495	11.6824	9.55889	7.63609	5.88307	4.03619	28.4864	27.8431	25.2772	24.5821
787	0.717307	1.48803	2.40509	3.46466	4.84243	6.84565	8.85983	10.9659	13.2391	15.8793	19.6218	23.0908	26.2664	29.0043	31.9707	34.7247	36.5862	38.8427	41.4687	43.2027	44.7241	45.4117	46.9264	48.8343	50.0393	49.0452	47.921	45.4866	45.1223	43.3117	40.9596	38.8821	37.0283	34.6262	32.2455	29.4851	26.3011	23.2159	19.8033	15.9316	13.3236	11.0292	8.93111	7.0507	5.08848	28.7767	28.1689	25.6416	24.9902
787.5	1.39217	2.19443	3.18417	4.35054	5.85088	7.96668	10.1362	12.4131	14.8437	17.6294	21.5133	25.1136	28.4049	31.2095	34.3002	37.1555	38.9891	41.2904	44.0269	45.7404	47.2075	47.7096	49.1753	51.1389	52.3303	51.3845	50.3383	47.7886	47.6571	45.854	43.4337	41.3364	39.5025	37.0438	34.6221	31.7736	28.4469	25.2648	21.7357	17.6978	14.9565	12.4956	10.2233	8.21728	6.13448	29.182	28.5262	26.0033	25.389
788	2.08964	2.91648	3.97166	5.244	6.86395	9.08609	11.406	13.8495	16.4319	19.3573	23.3794	27.1059	30.5063	33.3673	36.5772	39.5268	41.3135	43.6457	46.4854	48.1516	49.5209	49.7426	51.0495	52.9675	53.9629	53.266	52.4432	49.8241	50.0289	48.2685	45.7976	43.7002	41.9062	39.4016	36.9506	34.022	30.5565	27.2855	23.6465	19.4439	16.576	13.9522	11.5061	9.37674	7.17107	29.6439	28.9055	26.3646	25.781
788.5	2.80781	3.65771	4.76798	6.14096	7.87626	10.1987	12.6651	15.2715	18.0006	21.0603	25.217	29.0643	32.5668	35.4728	38.7953	41.8299	43.5449	45.8871	48.8146	50.3863	51.5629	51.1964	41.2123	0.391185	1.20502	0.344763	52.9027	51.2734	52.1402	50.503	48.0182	45.9532	44.227	41.6909	39.2252	36.2257	32.6262	29.2748	25.5325	21.1666	18.1785	15.3947	12.7753	10.5255	8.19621	30.1341	29.2979	26.7255	26.1678
789	3.53726	4.41036	5.56863	7.03755	8.88396	11.3007	13.9104	16.6767	19.5476	22.736	27.0236	30.9861	34.5826	37.5207	40.9466	44.0531	45.6627	47.9799	50.956	52.1949	0.230558	1.43937	2.51867	3.27861	4.04414	3.22955	2.28617	1.3456	0.215349	52.3099	50.029	48.0626	46.447	43.9007	41.4388	38.3802	34.6524	31.23	27.3914	22.8637	19.7618	16.8209	14.0283	11.6613	9.20866	30.6375	29.6968	27.0852	26.5501
789.5	4.26968	5.16648	6.36831	7.93022	9.88427	12.3899	15.14	18.0633	21.0713	24.3828	28.797	32.8681	36.5497	39.5042	43.021	46.1794	47.6239	49.5774	0.359478	1.69943	2.92414	4.02009	4.93449	5.65353	6.33612	5.61646	4.75124	3.93765	2.85685	1.69102	0.404563	49.6563	48.529	46.0149	43.5826	40.4797	36.6311	33.1483	29.2209	24.5334	21.324	18.2289	15.2637	12.7831	10.2077	31.1455	30.0978	27.4424	26.9279
790	4.99932	5.92034	7.16279	8.81614	10.8752	13.4646	16.3525	19.4301	22.5705	25.9993	30.5351	34.7074	38.4631	41.4148	44.9964	47.9806	0.35887	1.76016	2.9963	4.14512	5.23336	6.26394	7.18709	7.95333	8.58803	7.92944	7.06709	6.2064	5.19068	4.14882	3.04537	1.78664	0.355488	47.7983	45.6359	42.5168	38.5578	35.0268	31.0192	26.1743	22.864	19.6178	16.4806	13.8901	11.1928	31.653	30.4977	27.7961	27.301
790.5	5.72263	6.66835	7.94923	9.69333	11.8553	14.5238	17.547	20.7764	24.0441	27.584	32.2358	36.5003	40.3129	43.1688	0.454501	1.46765	2.89986	4.14089	5.27697	6.39391	7.49787	8.55521	9.53739	10.3677	10.9915	10.3574	9.47415	8.52539	7.49101	6.41976	5.31904	4.15316	2.88769	1.48079	0.449956	44.4148	40.4229	36.862	32.7842	27.785	24.3808	20.9866	17.6783	14.9818	12.1638	32.1568	30.8942	28.1453	27.6691
791	6.43753	7.40841	8.72589	10.5605	12.8238	15.5668	18.7229	22.1012	25.4912	29.1355	33.8956	38.2251	41.6061	0.788911	2.39655	3.81349	5.13584	6.3712	7.55952	8.73204	9.89952	11.0048	12.0547	12.9527	13.5908	12.9554	12.0428	10.9979	9.92389	8.77366	7.58976	6.37508	5.12185	3.814	2.38694	0.772327	41.7271	38.6331	34.5127	29.3641	25.8735	22.3348	18.8565	16.0579	13.1206	32.6548	31.286	28.4894	28.0317
791.5	7.14288	8.13931	9.49177	11.4169	13.78	16.5931	19.8797	23.4041	26.9108	30.6495	35.4715	38.0829	1.37907	3.09164	4.597	6.01485	7.3713	8.68326	9.97593	11.2305	12.4721	13.6213	14.7359	15.7035	16.3721	15.7186	14.7735	13.6312	12.5223	11.2824	9.99089	8.68508	7.36424	6.00515	4.58561	3.0749	1.39094	38.532	36.164	30.9074	27.3411	23.6618	20.0147	17.1183	14.0629	33.1455	31.6718	28.8276	28.3885
792	7.83807	8.86041	10.2463	12.262	14.7235	17.6023	21.0169	24.6841	28.298	32.0741	34.764	1.68498	3.54734	5.21255	6.77259	8.28092	9.71721	11.1317	12.5447	13.8835	15.1951	16.3757	17.5494	18.589	19.2982	18.6161	17.6378	16.3975	15.2681	13.9425	12.5404	11.1349	9.725	8.26551	6.76671	5.20582	3.55478	1.68357	35.5367	32.3645	28.7791	24.9668	21.1527	18.1627	14.9908	33.628	32.051	29.1595	28.7391
792.5	8.52279	9.57138	10.9892	13.0955	15.6541	18.5942	22.1339	25.9372	29.6126	32.3996	1.60351	3.75225	5.61882	7.35588	9.03088	10.6608	12.1853	13.706	15.2416	16.6575	18.0299	19.2275	20.455	21.5693	22.3257	21.6086	20.5975	19.2579	18.1249	16.722	15.2133	13.7121	12.214	10.6414	9.03555	7.36556	5.62286	3.7503	1.601	32.713	30.1492	26.246	22.2698	19.1911	15.9042	34.1017	32.4229	29.4848	29.0834
793	9.19691	10.272	11.7203	13.9173	16.5716	19.5684	23.2283	27.1459	30.6154	0.863075	3.59814	5.75472	7.72474	9.57425	11.3853	13.1451	14.7513	16.3738	18.0299	19.513	20.9363	22.137	23.4142	24.6061	25.4136	24.6578	23.6152	22.1738	21.0538	19.5822	17.9724	16.3831	14.8059	13.1215	11.4046	9.60707	7.72762	5.75543	3.59889	0.8808	31.2127	27.4823	23.3638	20.203	16.803	34.5658	32.7872	29.8032	29.4211
793.5	9.86041	10.9623	12.4395	14.7273	17.4757	20.5236	24.2924	28.2433	29.9586	2.7318	5.50347	7.79156	9.89366	11.8637	13.8162	15.705	17.3819	19.0994	20.8731	22.4141	23.8792	25.0705	26.394	27.6662	28.5272	27.7311	26.6587	25.1125	24.0206	22.4876	20.7812	19.1119	17.4667	15.6764	13.8538	11.9266	9.89736	7.79852	5.5129	2.75078	30.6441	28.6104	24.427	21.1973	17.6871	35.0201	33.1435	30.1145	29.7521
794	10.5133	11.6422	13.1469	15.5253	18.366	21.4578	25.3166	29.2125	29.0397	4.6154	7.4414	9.86515	12.1125	14.2026	16.2958	18.31	20.0455	21.8515	23.7408	25.3314	26.8306	28.0007	29.3676	30.7229	31.6386	30.802	29.7022	28.0473	26.9976	25.4092	23.6095	21.867	20.1646	18.2753	16.3551	14.3023	12.1183	9.8813	7.46347	4.63691	29.7625	29.6129	25.4497	22.1719	18.556	35.4638	33.4916	30.4187	30.0763
794.5	11.1556	12.3118	13.8424	16.3112	19.242	22.3696	26.3035	30.1324	29.381	6.50313	9.42375	11.9772	14.3634	16.5667	18.7983	20.934	22.7167	24.6057	26.6097	28.2427	29.7688	30.9062	32.3138	33.7546	34.7252	33.849	32.7249	30.9572	29.9638	28.3249	26.434	24.6241	22.8741	20.892	18.8826	16.7097	14.3724	12.0051	9.46256	6.52918	30.1452	30.5657	26.4342	23.1255	19.4093	35.8963	33.8311	30.7155	30.3936
795	11.7874	12.971	14.5261	17.0849	20.1035	23.2599	27.2633	31.0695	30.2314	8.38615	11.4263	14.111	16.629	18.9362	21.3032	23.557	25.3761	27.3433	29.4619	31.1307	32.6768	33.7697	35.2145	36.7429	37.7676	36.854	35.7097	33.8249	32.9023	31.2175	29.2368	27.3648	25.576	23.5066	21.4157	19.1286	16.6419	14.153	11.4859	8.41862	31.0493	31.5354	27.391	24.0588	20.2466	36.3169	34.1619	31.0049	30.704
795.5	12.4088	13.6199	15.1979	17.8465	20.9507	24.1305	28.2054	32.0376	31.2728	10.257	13.4297	16.248	18.8934	21.2959	23.7955	26.1642	28.0095	30.0503	32.2839	33.9819	35.5406	36.5753	38.053	39.6705	40.7474	39.8	38.6409	36.6349	35.7994	34.0735	32.0042	30.075	28.2562	26.1044	23.9394	21.5439	18.9108	16.3065	13.5139	10.2976	32.1466	32.5362	28.3297	24.9736	21.0683	36.7255	34.4836	31.2869	31.0073
796	13.0198	14.2585	15.858	18.5958	21.7838	24.9831	29.1342	33.0273	32.3966	12.1093	15.4214	18.3747	21.1442	23.6346	26.2642	28.7448	30.6058	32.7156	35.0645	36.7843	38.3469	39.3075	40.8116	42.5187	43.6441	42.6686	41.5023	39.3715	38.6423	36.8809	34.7247	32.7439	30.9039	28.6747	26.4427	23.944	21.1667	18.4517	15.534	12.1599	33.327	33.5588	29.255	25.8717	21.8747	37.1224	34.7964	31.5613	31.3037
796.5	13.6205	14.887	16.5064	19.3331	22.6033	25.819	30.0506	34.0264	33.5544	13.9388	17.3933	20.4816	23.3725	25.9438	28.7011	31.2905	33.1559	35.3293	37.7934	39.5263	41.0819	41.948	43.4687	45.2641	46.4319	45.437	44.2748	42.0166	41.4174	39.6282	37.3875	35.3616	33.5103	31.2091	28.9175	26.3206	23.4006	20.5793	17.5378	14.0007	34.5423	34.5911	30.1678	26.7544	22.6663	37.5081	35.1002	31.8282	31.5931
797	14.211	15.5053	17.1431	20.0585	23.4093	26.6386	30.9538	35.0249	34.7215	15.7423	19.3402	22.5627	25.5717	28.217	31.0995	33.7942	35.6514	37.8816	40.4601	42.195	43.7288	44.4729	45.9939	47.8724	49.0709	48.0718	46.9317	44.5461	44.1086	42.302	39.9813	37.9187	36.0678	33.7005	31.3573	28.6675	25.6061	22.6831	19.5202	15.8171	35.7681	35.6233	31.0673	27.6221	23.4436	37.8831	35.3953	32.0877	31.8755
797.5	14.7914	16.1135	17.7684	20.772	24.2021	27.442	31.8422	36.0155	35.8835	17.5178	21.2588	24.6135	27.7372	30.4488	33.4536	36.249	38.0834	40.3616	43.0519	44.7736	46.2643	46.8453	48.3366	50.2832	51.4871	50.5142	49.4298	46.9228	46.6932	44.8855	42.4924	40.4048	38.5682	36.1425	33.7567	30.9796	27.7784	24.7588	21.4778	17.607	36.9902	36.6482	31.9521	28.4749	24.2066	38.2478	35.682	32.3399	32.1509
798	15.3617	16.7118	18.3823	21.4737	24.9817	28.2291	32.7144	36.9926	37.0314	19.2636	23.1465	26.6309	29.8649	32.6345	35.7576	38.6479	40.4419	42.756	45.5524	47.2384	48.6513	48.9978	50.3894	52.3518	53.478	52.6254	51.6812	49.0787	49.1357	47.3544	44.9027	42.8069	41.0026	38.528	36.1102	33.2524	29.9137	26.8032	23.4083	19.3688	38.2	37.6603	32.8206	29.3126	24.9556	38.6026	35.9604	32.5849	32.4195
798.5	15.9221	17.3001	18.9848	22.1638	25.7482	28.9996	33.5689	37.9521	38.159	20.9786	25.0015	28.612	31.9511	34.769	38.0053	40.9827	42.714	45.0463	47.9371	49.5504	50.8183	50.7575	51.7331	52.9324	0.273928	53.4035	53.3911	50.8379	51.3669	49.6679	47.1849	45.1074	43.3597	40.849	38.4121	35.4816	32.0084	28.8138	25.3097	21.1014	39.3916	38.6557	33.6714	30.1349	25.6905	38.9475	36.2307	32.8229	32.6813
799	16.4726	17.8786	19.5762	22.8422	26.5013	29.7532	34.4043	38.8907	39.2616	22.6616	26.8219	30.5543	33.9923	36.8473	40.1894	43.2429	44.8821	47.2045	50.1644	51.6247	52.3556	0.305003	1.40896	2.24547	3.04758	2.18984	1.16899	0.256666	53.0374	51.7377	49.2917	47.2798	45.6243	43.0954	40.6559	37.6625	34.059	30.788	27.1805	22.8035	40.5605	39.6312	34.5031	30.9414	26.4112	39.2827	36.4931	33.054	32.9364
799.5	17.0133	18.4473	20.1564	23.5089	27.2411	30.4893	35.2193	39.8055	40.3354	24.3115	28.606	32.4551	35.9845	38.863	42.3008	45.4141	46.9183	49.1641	51.4902	0.583543	1.91638	3.09633	4.04289	4.75941	5.47136	4.71774	3.83639	3.00748	1.84909	0.579943	50.3267	49.2607	47.7729	45.2537	42.8333	39.7899	36.0618	32.7233	29.0188	24.4742	41.7031	40.5841	35.3145	31.7317	27.1178	39.608	36.7475	33.2783	33.1849
800	17.5444	19.0063	20.7255	24.164	27.9674	31.2077	36.013	40.6943	41.3771	25.9271	30.352	34.3116	37.923	40.8084	44.3263	47.4569	47.9936	0.692851	2.03475	3.24866	4.36199	5.4004	6.31011	7.05433	7.70269	7.02518	6.16608	5.3322	4.30667	3.24431	2.08617	0.721842	48.9774	47.2844	44.9327	41.8571	38.0124	34.6173	30.8232	26.1124	42.8162	41.5121	36.1045	32.5053	27.81	39.9235	36.9942	33.4958	33.427
